Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Chamelea.gallina,1958,0.514064698597359,0.0335641463267309,0.514064698597359,0.0335641463267309
Chamelea.gallina,1959,0.546832365718862,0.039025945792507,0.546832365718862,0.039025945792507
Chamelea.gallina,1960,0.549489495380095,0.0363582584643316,0.549489495380095,0.0363582584643316
Chamelea.gallina,1961,0.550408666689898,0.0478467584724392,0.550408666689898,0.0478467584724392
Chamelea.gallina,1962,0.717091572017389,0.0341923485630232,0.717091572017389,0.0341923485630232
Chamelea.gallina,1963,0.829022406892808,0.0284804512020453,0.829022406892808,0.0284804512020453
Chamelea.gallina,1964,1.0503879347208,0.0380401953146484,1.0503879347208,0.0380401953146484
Chamelea.gallina,1965,1.06011911121588,0.0406891607334087,1.06011911121588,0.0406891607334087
Chamelea.gallina,1966,1.05639070790866,0.0399731309822922,1.05639070790866,0.0399731309822922
Chamelea.gallina,1967,1.19047683634059,0.0461502662951095,1.19047683634059,0.0461502662951095
Chamelea.gallina,1968,1.3206023001063,0.04538493025839,1.3206023001063,0.04538493025839
Chamelea.gallina,1969,1.60087790345596,0.0445298500587715,1.60087790345596,0.0445298500587715
Chamelea.gallina,1970,1.7305938030933,0.042482996474145,1.7305938030933,0.042482996474145
Chamelea.gallina,1971,1.63666160416619,0.0349698481541907,1.63666160416619,0.0349698481541907
Chamelea.gallina,1972,1.93710100274246,0.0409145122067698,1.93710100274246,0.0409145122067698
Chamelea.gallina,1973,1.9480084248244,0.0261967026730957,1.9480084248244,0.0261967026730957
Chamelea.gallina,1974,2.68609196516324,0.0497906665087122,2.68609196516324,0.0497906665087122
Chamelea.gallina,1975,3.35220795228229,0.0716706303119025,3.35220795228229,0.0716706303119025
Chamelea.gallina,1976,2.85300936513047,0.0645782881178691,2.85300936513047,0.0645782881178691
Chamelea.gallina,1977,1.90035354092941,0.0382124887068373,1.90035354092941,0.0382124887068373
Chamelea.gallina,1978,1.70507186170957,0.037846201905461,1.70507186170957,0.037846201905461
Chamelea.gallina,1979,2.12158149016219,0.0515847314096287,2.12158149016219,0.0515847314096287
Chamelea.gallina,1980,2.32203432268332,0.0580311467041763,2.32203432268332,0.0580311467041763
Chamelea.gallina,1981,2.0178012925054,0.0482814334049783,2.0178012925054,0.0482814334049783
Chamelea.gallina,1982,2.30075755254708,0.0662033059225973,2.30075755254708,0.0662033059225973
Chamelea.gallina,1983,2.21711436236105,0.0719919752353771,2.21711436236105,0.0719919752353771
Chamelea.gallina,1984,2.18673569594725,0.081345510164021,2.18673569594725,0.081345510164021
Chamelea.gallina,1985,1.74454789571301,0.0676966605237005,1.74454789571301,0.0676966605237005
Chamelea.gallina,1986,1.71174235294385,0.0727872818041192,1.71174235294385,0.0727872818041192
Chamelea.gallina,1987,1.87488485965225,0.100363522366,1.87488485965225,0.100363522366
Chamelea.gallina,1988,1.75453316635484,0.0974423597464328,1.75453316635484,0.0974423597464328
Chamelea.gallina,1989,1.85777664818204,0.0954439601060346,1.85777664818204,0.0954439601060346
Chamelea.gallina,1990,1.78203363310689,0.0904834239423921,1.78203363310689,0.0904834239423921
Chamelea.gallina,1991,1.8734636638488,0.0975022300356857,1.8734636638488,0.0975022300356857
Chamelea.gallina,1992,2.21494258149222,0.113037347020073,2.21494258149222,0.113037347020073
Chamelea.gallina,1993,2.32533609555724,0.117697837008993,2.32533609555724,0.117697837008993
Chamelea.gallina,1994,2.26679838445763,0.103647037736283,2.26679838445763,0.103647037736283
Chamelea.gallina,1995,2.07488733293076,0.0988146001946366,2.07488733293076,0.0988146001946366
Chamelea.gallina,1996,1.93940782666317,0.112518624159353,1.93940782666317,0.112518624159353
Chamelea.gallina,1997,1.83465756391461,0.0896873061683093,1.83465756391461,0.0896873061683093
Chamelea.gallina,1998,1.68820910160292,0.0882476237734177,1.68820910160292,0.0882476237734177
Chamelea.gallina,1999,1.87994104924731,0.0976276000206017,1.87994104924731,0.0976276000206017
Chamelea.gallina,2000,2.06867881598192,0.0978490892131032,2.06867881598192,0.0978490892131032
Chamelea.gallina,2001,1.98725419992375,0.0974645486590344,1.98725419992375,0.0974645486590344
Chamelea.gallina,2002,2.01071811311143,0.0826313308747767,2.01071811311143,0.0826313308747767
Chamelea.gallina,2003,2.41908474579503,0.116209211907661,2.41908474579503,0.116209211907661
Chamelea.gallina,2004,2.31997635767732,0.106896140333865,2.31997635767732,0.106896140333865
Chamelea.gallina,2005,1.7766386942535,0.0669390178629208,1.7766386942535,0.0669390178629208
Chamelea.gallina,2006,2.48641765536712,0.12465278717729,2.48641765536712,0.12465278717729
Chamelea.gallina,2007,2.47690638838925,0.140088197598888,2.47690638838925,0.140088197598888
Chamelea.gallina,2008,2.32278981785168,0.121673883844643,2.32278981785168,0.121673883844643
Chamelea.gallina,2009,1.94096584598347,0.0987666051131441,1.94096584598347,0.0987666051131441
Chamelea.gallina,2010,1.84925805763872,0.115464986836395,1.84925805763872,0.115464986836395
Chamelea.gallina,2011,2.04342016551635,0.111115394422051,2.04342016551635,0.111115394422051
Chamelea.gallina,2012,2.54382382450651,0.145286687886395,2.54382382450651,0.145286687886395
Chamelea.gallina,2013,1.8622909068025,0.104350825656852,1.8622909068025,0.104350825656852
Chamelea.gallina,2014,1.67374444677386,0.0979245875276735,1.67374444677386,0.0979245875276735
Chamelea.gallina,2015,1.81602825345618,0.130449170994096,1.81602825345618,0.130449170994096
Chamelea.gallina,2016,1.59104815552332,0.106575880634154,1.59104815552332,0.106575880634154
Chamelea.gallina,2017,1.3793895224183,0.15415124104176,1.3793895224183,0.15415124104176
Chamelea.gallina,2018,1.16401285756126,0.228839551570302,1.16401285756126,0.228839551570302
